id,name,state_abbreviation,population_raw_value,cluster,cluster_label
30053,Lincoln County,MT,21895,4,"High burden, high risk"
30059,Meagher County,MT,2071,4,"High burden, high risk"
30063,Missoula County,MT,121849,4,"High burden, high risk"
30000,Montana,MT,1132812,4,"High burden, high risk"
30067,Park County,MT,17903,4,"High burden, high risk"
30081,Ravalli County,MT,47738,4,"High burden, high risk"
30083,Richland County,MT,11173,4,"High burden, high risk"
30089,Sanders County,MT,13684,4,"High burden, high risk"
30093,Silver Bow County,MT,36360,4,"High burden, high risk"
37019,Brunswick County,NC,159964,4,"High burden, high risk"
37021,Buncombe County,NC,275901,4,"High burden, high risk"
37041,Chowan County,NC,13891,4,"High burden, high risk"
37043,Clay County,NC,11864,4,"High burden, high risk"
37051,Cumberland County,NC,337890,4,"High burden, high risk"
37055,Dare County,NC,38110,4,"High burden, high risk"
37063,Durham County,NC,336892,4,"High burden, high risk"
37067,Forsyth County,NC,392921,4,"High burden, high risk"
37071,Gaston County,NC,237242,4,"High burden, high risk"
37077,Granville County,NC,62192,4,"High burden, high risk"
37081,Guilford County,NC,549866,4,"High burden, high risk"
37087,Haywood County,NC,62969,4,"High burden, high risk"
37099,Jackson County,NC,44574,4,"High burden, high risk"
37119,Mecklenburg County,NC,1163701,4,"High burden, high risk"
37129,New Hanover County,NC,238852,4,"High burden, high risk"
37000,North Carolina,NC,10835491,4,"High burden, high risk"
37133,Onslow County,NC,213676,4,"High burden, high risk"
37135,Orange County,NC,150626,4,"High burden, high risk"
37145,Person County,NC,39737,4,"High burden, high risk"
37147,Pitt County,NC,175119,4,"High burden, high risk"
37189,Watauga County,NC,54748,4,"High burden, high risk"
38035,Grand Forks County,ND,72708,4,"High burden, high risk"
38093,Stutsman County,ND,21392,4,"High burden, high risk"
31017,Brown County,NE,2853,4,"High burden, high risk"
31019,Buffalo County,NE,50697,4,"High burden, high risk"
31045,Dawes County,NE,8133,4,"High burden, high risk"
31055,Douglas County,NE,589540,4,"High burden, high risk"
31109,Lancaster County,NE,326716,4,"High burden, high risk"
31157,Scotts Bluff County,NE,35699,4,"High burden, high risk"
31179,Wayne County,NE,9874,4,"High burden, high risk"
33001,Belknap County,NH,65027,4,"High burden, high risk"
33003,Carroll County,NH,52448,4,"High burden, high risk"
33005,Cheshire County,NH,77703,4,"High burden, high risk"
33009,Grafton County,NH,93146,4,"High burden, high risk"
33011,Hillsborough County,NH,427354,4,"High burden, high risk"
33000,New Hampshire,NH,1402054,4,"High burden, high risk"
33017,Strafford County,NH,133243,4,"High burden, high risk"
33019,Sullivan County,NH,43969,4,"High burden, high risk"
34001,Atlantic County,NJ,275213,4,"High burden, high risk"
34003,Bergen County,NJ,957736,4,"High burden, high risk"
34005,Burlington County,NJ,469167,4,"High burden, high risk"
34007,Camden County,NJ,527196,4,"High burden, high risk"
34009,Cape May County,NJ,94610,4,"High burden, high risk"
34011,Cumberland County,NJ,152326,4,"High burden, high risk"
34013,Essex County,NJ,851117,4,"High burden, high risk"
34015,Gloucester County,NJ,308423,4,"High burden, high risk"
34017,Hudson County,NJ,705472,4,"High burden, high risk"
34021,Mercer County,NJ,381671,4,"High burden, high risk"
34023,Middlesex County,NJ,863623,4,"High burden, high risk"
34025,Monmouth County,NJ,642799,4,"High burden, high risk"
34027,Morris County,NJ,514423,4,"High burden, high risk"
34000,New Jersey,NJ,9290841,4,"High burden, high risk"
34029,Ocean County,NJ,659197,4,"High burden, high risk"
34031,Passaic County,NJ,513395,4,"High burden, high risk"
34033,Salem County,NJ,65338,4,"High burden, high risk"
34035,Somerset County,NJ,348842,4,"High burden, high risk"
34039,Union County,NJ,572726,4,"High burden, high risk"
34041,Warren County,NJ,111252,4,"High burden, high risk"
35001,Bernalillo County,NM,671586,4,"High burden, high risk"
35009,Curry County,NM,47222,4,"High burden, high risk"
35013,Dona Ana County,NM,225210,4,"High burden, high risk"
35000,New Mexico,NM,2114371,4,"High burden, high risk"
35049,Santa Fe County,NM,155956,4,"High burden, high risk"
35055,Taos County,NM,34405,4,"High burden, high risk"
32510,Carson City,NV,58036,4,"High burden, high risk"
32003,Clark County,NV,2336573,4,"High burden, high risk"
32005,Douglas County,NV,49545,4,"High burden, high risk"
32000,Nevada,NV,3194176,4,"High burden, high risk"
32031,Washoe County,NV,498022,4,"High burden, high risk"
36001,Albany County,NY,316659,4,"High burden, high risk"
36005,Bronx County,NY,1356476,4,"High burden, high risk"
36007,Broome County,NY,196077,4,"High burden, high risk"
36013,Chautauqua County,NY,124891,4,"High burden, high risk"
36021,Columbia County,NY,60470,4,"High burden, high risk"
36025,Delaware County,NY,44410,4,"High burden, high risk"
36027,Dutchess County,NY,297150,4,"High burden, high risk"
36029,Erie County,NY,946147,4,"High burden, high risk"
36039,Greene County,NY,47062,4,"High burden, high risk"
36047,Kings County,NY,2561225,4,"High burden, high risk"
36053,Madison County,NY,66921,4,"High burden, high risk"
36055,Monroe County,NY,748482,4,"High burden, high risk"
36057,Montgomery County,NY,49368,4,"High burden, high risk"
36059,Nassau County,NY,1381715,4,"High burden, high risk"
36000,New York,NY,19571216,4,"High burden, high risk"
36061,New York County,NY,1597451,4,"High burden, high risk"
36067,Onondaga County,NY,467873,4,"High burden, high risk"
36071,Orange County,NY,407470,4,"High burden, high risk"
36079,Putnam County,NY,98060,4,"High burden, high risk"
36081,Queens County,NY,2252196,4,"High burden, high risk"
36085,Richmond County,NY,490687,4,"High burden, high risk"
36087,Rockland County,NY,340807,4,"High burden, high risk"
36093,Schenectady County,NY,159902,4,"High burden, high risk"
36089,St. Lawrence County,NY,106940,4,"High burden, high risk"
36103,Suffolk County,NY,1523170,4,"High burden, high risk"
36105,Sullivan County,NY,79920,4,"High burden, high risk"
36109,Tompkins County,NY,103558,4,"High burden, high risk"
36111,Ulster County,NY,182333,4,"High burden, high risk"
36119,Westchester County,NY,990817,4,"High burden, high risk"
39009,Athens County,OH,62706,4,"High burden, high risk"
39035,Cuyahoga County,OH,1233088,4,"High burden, high risk"
39049,Franklin County,OH,1326063,4,"High burden, high risk"
39061,Hamilton County,OH,827058,4,"High burden, high risk"
39113,Montgomery County,OH,533796,4,"High burden, high risk"
39133,Portage County,OH,162665,4,"High burden, high risk"
39141,Ross County,OH,76501,4,"High burden, high risk"
39153,Summit County,OH,535733,4,"High burden, high risk"
40109,Oklahoma County,OK,808866,4,"High burden, high risk"
40119,Payne County,OK,83352,4,"High burden, high risk"
40139,Texas County,OK,20371,4,"High burden, high risk"
40143,Tulsa County,OK,682868,4,"High burden, high risk"
41001,Baker County,OR,16912,4,"High burden, high risk"
41003,Benton County,OR,97713,4,"High burden, high risk"
41005,Clackamas County,OR,423173,4,"High burden, high risk"
41007,Clatsop County,OR,41102,4,"High burden, high risk"
41011,Coos County,OR,64212,4,"High burden, high risk"
41015,Curry County,OR,23296,4,"High burden, high risk"
41017,Deschutes County,OR,208513,4,"High burden, high risk"
41019,Douglas County,OR,112435,4,"High burden, high risk"
41021,Gilliam County,OR,2026,4,"High burden, high risk"
41023,Grant County,OR,7215,4,"High burden, high risk"
41029,Jackson County,OR,220768,4,"High burden, high risk"
41031,Jefferson County,OR,25454,4,"High burden, high risk"
41033,Josephine County,OR,87821,4,"High burden, high risk"
41035,Klamath County,OR,70003,4,"High burden, high risk"
41037,Lake County,OR,8293,4,"High burden, high risk"
41039,Lane County,OR,381181,4,"High burden, high risk"
41041,Lincoln County,OR,50821,4,"High burden, high risk"
41043,Linn County,OR,131496,4,"High burden, high risk"
41045,Malheur County,OR,32044,4,"High burden, high risk"
41047,Marion County,OR,346741,4,"High burden, high risk"
41051,Multnomah County,OR,789698,4,"High burden, high risk"
41000,Oregon,OR,4233358,4,"High burden, high risk"
41053,Polk County,OR,89805,4,"High burden, high risk"
41057,Tillamook County,OR,27417,4,"High burden, high risk"
41065,Wasco County,OR,26333,4,"High burden, high risk"
41067,Washington County,OR,598865,4,"High burden, high risk"
41071,Yamhill County,OR,108644,4,"High burden, high risk"
42027,Centre County,PA,157795,4,"High burden, high risk"
42043,Dauphin County,PA,289234,4,"High burden, high risk"
42045,Delaware County,PA,576720,4,"High burden, high risk"
42049,Erie County,PA,267571,4,"High burden, high risk"
42069,Lackawanna County,PA,216123,4,"High burden, high risk"
42071,Lancaster County,PA,558589,4,"High burden, high risk"
42077,Lehigh County,PA,377754,4,"High burden, high risk"
42089,Monroe County,PA,166053,4,"High burden, high risk"
42000,Pennsylvania,PA,12961683,4,"High burden, high risk"
42101,Philadelphia County,PA,1550542,4,"High burden, high risk"
42103,Pike County,PA,61247,4,"High burden, high risk"
42127,Wayne County,PA,51262,4,"High burden, high risk"
44001,Bristol County,RI,50255,4,"High burden, high risk"
44003,Kent County,RI,171278,4,"High burden, high risk"
44005,Newport County,RI,83832,4,"High burden, high risk"
44007,Providence County,RI,660615,4,"High burden, high risk"
44000,Rhode Island,RI,1095962,4,"High burden, high risk"
44009,Washington County,RI,129982,4,"High burden, high risk"
45013,Beaufort County,SC,198979,4,"High burden, high risk"
45019,Charleston County,SC,424367,4,"High burden, high risk"
45035,Dorchester County,SC,169833,4,"High burden, high risk"
45051,Horry County,SC,397478,4,"High burden, high risk"
45055,Kershaw County,SC,69905,4,"High burden, high risk"
45077,Pickens County,SC,135495,4,"High burden, high risk"
45079,Richland County,SC,425138,4,"High burden, high risk"
45000,South Carolina,SC,5373555,4,"High burden, high risk"
46019,Butte County,SD,10863,4,"High burden, high risk"
46027,Clay County,SD,15431,4,"High burden, high risk"
46047,Fall River County,SD,7393,4,"High burden, high risk"
46081,Lawrence County,SD,28053,4,"High burden, high risk"
47037,Davidson County,TN,712334,4,"High burden, high risk"
47065,Hamilton County,TN,379864,4,"High burden, high risk"
47113,Madison County,TN,99193,4,"High burden, high risk"
47157,Shelby County,TN,910042,4,"High burden, high risk"
47000,Tennessee,TN,7126489,4,"High burden, high risk"
47179,Washington County,TN,138420,4,"High burden, high risk"
48027,Bell County,TX,393193,4,"High burden, high risk"
48029,Bexar County,TX,2087679,4,"High burden, high risk"
48041,Brazos County,TX,244703,4,"High burden, high risk"
48085,Collin County,TX,1195359,4,"High burden, high risk"
48091,Comal County,TX,193928,4,"High burden, high risk"
48113,Dallas County,TX,2606358,4,"High burden, high risk"
48143,Erath County,TX,44195,4,"High burden, high risk"
48157,Fort Bend County,TX,916778,4,"High burden, high risk"
48167,Galveston County,TX,361744,4,"High burden, high risk"
48201,Harris County,TX,4835125,4,"High burden, high risk"
48209,Hays County,TX,280486,4,"High burden, high risk"
48221,Hood County,TX,67774,4,"High burden, high risk"
48259,Kendall County,TX,50537,4,"High burden, high risk"
48303,Lubbock County,TX,320940,4,"High burden, high risk"
48309,McLennan County,TX,268583,4,"High burden, high risk"
48329,Midland County,TX,177108,4,"High burden, high risk"
48439,Tarrant County,TX,2182947,4,"High burden, high risk"
48000,Texas,TX,30503301,4,"High burden, high risk"
48453,Travis County,TX,1334961,4,"High burden, high risk"
00000,United States,US,334914895,4,"High burden, high risk"
49007,Carbon County,UT,20609,4,"High burden, high risk"
49019,Grand County,UT,9706,4,"High burden, high risk"
49031,Piute County,UT,1550,4,"High burden, high risk"
49043,Summit County,UT,42759,4,"High burden, high risk"
49051,Wasatch County,UT,37144,4,"High burden, high risk"
49053,Washington County,UT,202452,4,"High burden, high risk"
51003,Albemarle County,VA,115676,4,"High burden, high risk"
51510,Alexandria city,VA,155230,4,"High burden, high risk"
51013,Arlington County,VA,234162,4,"High burden, high risk"
51540,Charlottesville city,VA,44983,4,"High burden, high risk"
51550,Chesapeake city,VA,253886,4,"High burden, high risk"
51570,Colonial Heights city,VA,18393,4,"High burden, high risk"
51057,Essex County,VA,10598,4,"High burden, high risk"
51059,Fairfax County,VA,1141878,4,"High burden, high risk"
51600,Fairfax city,VA,25144,4,"High burden, high risk"
51630,Fredericksburg city,VA,28928,4,"High burden, high risk"
51650,Hampton city,VA,137098,4,"High burden, high risk"
51660,Harrisonburg city,VA,51082,4,"High burden, high risk"
51087,Henrico County,VA,334760,4,"High burden, high risk"
51097,King and Queen County,VA,6720,4,"High burden, high risk"
51680,Lynchburg city,VA,79535,4,"High burden, high risk"
51683,Manassas city,VA,42696,4,"High burden, high risk"
51121,Montgomery County,VA,98666,4,"High burden, high risk"
51125,Nelson County,VA,14705,4,"High burden, high risk"
51700,Newport News city,VA,183118,4,"High burden, high risk"
51710,Norfolk city,VA,230930,4,"High burden, high risk"
51740,Portsmouth city,VA,96793,4,"High burden, high risk"
51750,Radford city,VA,16971,4,"High burden, high risk"
51760,Richmond city,VA,229247,4,"High burden, high risk"
51770,Roanoke city,VA,97171,4,"High burden, high risk"
51775,Salem city,VA,25600,4,"High burden, high risk"
51790,Staunton city,VA,25915,4,"High burden, high risk"
51800,Suffolk city,VA,100659,4,"High burden, high risk"
51000,Virginia,VA,8715698,4,"High burden, high risk"
51810,Virginia Beach city,VA,453649,4,"High burden, high risk"
51820,Waynesboro city,VA,23182,4,"High burden, high risk"
51193,Westmoreland County,VA,19013,4,"High burden, high risk"
51830,Williamsburg city,VA,15847,4,"High burden, high risk"
51840,Winchester city,VA,27617,4,"High burden, high risk"
50003,Bennington County,VT,37183,4,"High burden, high risk"
50005,Caledonia County,VT,30610,4,"High burden, high risk"
50007,Chittenden County,VT,169481,4,"High burden, high risk"
50009,Essex County,VT,6010,4,"High burden, high risk"
50011,Franklin County,VT,50994,4,"High burden, high risk"
50013,Grand Isle County,VT,7467,4,"High burden, high risk"
50015,Lamoille County,VT,26060,4,"High burden, high risk"
50019,Orleans County,VT,27516,4,"High burden, high risk"
50021,Rutland County,VT,60271,4,"High burden, high risk"
50000,Vermont,VT,647464,4,"High burden, high risk"
50025,Windham County,VT,45966,4,"High burden, high risk"
50027,Windsor County,VT,58101,4,"High burden, high risk"
53009,Clallam County,WA,77616,4,"High burden, high risk"
53011,Clark County,WA,521150,4,"High burden, high risk"
53015,Cowlitz County,WA,112864,4,"High burden, high risk"
53029,Island County,WA,86267,4,"High burden, high risk"
53031,Jefferson County,WA,33714,4,"High burden, high risk"
53033,King County,WA,2271380,4,"High burden, high risk"
53035,Kitsap County,WA,277658,4,"High burden, high risk"
53037,Kittitas County,WA,45508,4,"High burden, high risk"
53041,Lewis County,WA,86154,4,"High burden, high risk"
53045,Mason County,WA,68389,4,"High burden, high risk"
53047,Okanogan County,WA,43712,4,"High burden, high risk"
53053,Pierce County,WA,928696,4,"High burden, high risk"
53055,San Juan County,WA,18566,4,"High burden, high risk"
53057,Skagit County,WA,131417,4,"High burden, high risk"
53061,Snohomish County,WA,844761,4,"High burden, high risk"
53063,Spokane County,WA,551455,4,"High burden, high risk"
53067,Thurston County,WA,299003,4,"High burden, high risk"
53071,Walla Walla County,WA,61568,4,"High burden, high risk"
53000,Washington,WA,7812880,4,"High burden, high risk"
53073,Whatcom County,WA,231919,4,"High burden, high risk"
53075,Whitman County,WA,48012,4,"High burden, high risk"
53077,Yakima County,WA,256643,4,"High burden, high risk"
55025,Dane County,WI,575347,4,"High burden, high risk"
55037,Florence County,WI,4682,4,"High burden, high risk"
